Gene	ORF_length	inframe_cov	inframe_count	shift_plus_cov	shift_plus_count	shift_minus_cov	shift_minus_count	RNA_seq_cov	RNA_seq_count
PEPD_NM_000285	1682	0.2	3	0	0	0	0	NA	NA
PERP_NM_022121	782	0.17	1	0.17	1	0	0	NA	NA
PES1_NM_014303	1967	0.11	2	0	0	0.06	1	NA	NA
PEX11A_NM_003847	944	0.13	1	0	0	0	0	NA	NA
PEX16_NM_057174	1241	0.1	1	0	0	0	0	NA	NA
PEX19_NM_002857	1100	0.11	1	0	0	0	0	NA	NA
PEX6_NM_000287	3143	0.03	1	0	0	0	0	NA	NA
PFDN4_NM_002623	605	0.49	2	0	0	0	0	NA	NA
PFDN5_NM_002624	665	0.22	1	0	0	0	0	NA	NA
PFKL_NM_001002021	2693	0.04	1	0	0	0	0	NA	NA
PFKP_NM_002627	2555	0.04	1	0	0	0	0	NA	NA
PFN1_NM_005022	623	1.42	7	0	0	0.24	1	NA	NA
PGAM1_NM_002629	965	0.26	2	0	0	0	0	NA	NA
PGAM4_NM_001029891	965	0.13	1	0.13	1	0	0	NA	NA
PGAM5_NM_001170543	1070	0.11	1	0	0	0	0	NA	NA
PGAP1_NM_024989	2969	0.04	1	0	0	0	0	NA	NA
PGD_NM_002631	1652	0.14	2	0	0	0.07	1	NA	NA
PGK1_NM_000291	1454	0.4	6	0	0	0	0	NA	NA
PGLYRP2_NM_052890	1931	0.29	5	0.06	1	0.12	2	NA	NA
PGM1_NM_001172818	1943	0.29	5	0	0	0.06	1	NA	NA
PGM3_NM_001199917	1913	0.06	1	0	0	0	0	NA	NA
PGPEP1_NM_017712	830	0.16	1	0	0	0	0	NA	NA
PGRMC1_NM_006667	788	2.72	26	0.17	1	0.34	2	NA	NA
PGRMC2_NM_006320	944	0.27	2	0	0	0.13	1	NA	NA
PHB_NM_001281715	1019	0.12	1	0	0	0	0	NA	NA
PHF10_NM_018288	1697	0.07	1	0	0	0	0	NA	NA
PHF3_NM_015153	6320	0.02	1	0.02	1	0	0	NA	NA
PHF5A_NM_032758	533	0.3	1	0	0	0	0	NA	NA
PHGDH_NM_006623	1802	0.12	2	0	0	0	0	NA	NA
PHPT1_NM_001287342	584	0.26	1	0	0	0	0	NA	NA
PHYH_NM_006214	1217	0.29	3	0.1	1	0.1	1	NA	NA
PICALM_NM_007166	2159	0.1	2	0	0	0.05	1	NA	NA
PID1_NM_017933	947	0.13	1	0	0	0	0	NA	NA
PIGF_NM_002643	860	0.15	1	0	0	0.15	1	NA	NA
PIGG_NM_001127178	3152	0.03	1	0	0	0	0	NA	NA
PIGK_NM_005482	1388	0.25	3	0	0	0	0	NA	NA
PIGN_NM_176787	2996	0.04	1	0	0	0	0	NA	NA
PIGO_NM_032634	3470	0.03	1	0	0	0	0	NA	NA
PIGR_NM_002644	2495	0.31	8	0	0	0.04	1	NA	NA
PIGT_NM_015937	1937	0.06	1	0	0	0.06	1	NA	NA
PIK3AP1_NM_152309	2618	0.08	2	0	0	0	0	NA	NA
PIK3C2A_NM_002645	5261	0.02	1	0.02	1	0	0	NA	NA
PIK3R1_NM_181523	2375	0.09	2	0	0	0	0	NA	NA
PIK3R2_NM_005027	2387	0.05	1	0	0	0	0	NA	NA
PIK3R4_NM_014602	4277	0.02	1	0	0	0	0	NA	NA
PIN4_NM_006223	671	0.21	1	0	0	0	0	NA	NA
PINK1_NM_032409	1946	0.06	1	0	0	0	0	NA	NA
PIP4K2A_NM_005028	1421	0.08	1	0	0	0.08	1	NA	NA
PIP4K2C_NM_024779	1466	0.08	1	0	0	0	0	NA	NA
PIPOX_NM_016518	1373	0.17	2	0	0	0	0	NA	NA
PIR_NM_003662	1073	0.23	2	0	0	0	0	NA	NA
PITRM1_NM_001242307	3317	0.03	1	0	0	0	0	NA	NA
PKD1_NM_001009944	13112	0.01	1	0	0	0	0	NA	NA
PKLR_NM_000298	1925	0.12	2	0	0	0	0	NA	NA
PLA1A_NM_015900	1571	0.15	2	0	0	0	0	NA	NA
PLA2G12A_NM_030821	770	0.18	1	0	0	0.18	1	NA	NA
PLA2G12B_NM_032562	788	0.51	3	0	0	0	0	NA	NA
PLA2G16_NM_007069	689	0.41	2	0	0	0	0	NA	NA
PLA2G2A_NM_000300	635	13.56	156	2.99	22	4.37	33	NA	NA
PLBD2_NM_173542	1970	0.06	1	0	0	0	0	NA	NA
PLCB2_NM_004573	3758	0.03	1	0	0	0	0	NA	NA
PLCD1_NM_001130964	2534	0.04	1	0	0	0	0	NA	NA
PLD1_NM_002662	3425	0.03	1	0	0	0	0	NA	NA
PLD2_NM_002663	3002	0.04	1	0	0	0	0	NA	NA
PLD3_NM_012268	1673	0.14	2	0	0	0	0	NA	NA
PLEC_NM_201380	14255	0.02	3	0	0	0	0	NA	NA
PLEKHB1_NM_021200	932	0.14	1	0	0	0	0	NA	NA
PLG_NM_000301	2633	4.48	162	0.62	17	1.03	27	NA	NA
PLIN1_NM_002666	1769	0.06	1	0	0	0	0	NA	NA
PLIN2_NM_001122	1514	0.91	12	0	0	0.15	2	NA	NA
PLIN3_NM_005817	1505	0.08	1	0	0	0	0	NA	NA
PLIN4_NM_001080400	4274	0.07	3	0	0	0	0	NA	NA
PLOD1_NM_000302	2384	0.18	4	0.05	1	0	0	NA	NA
PLOD3_NM_001084	2417	0.05	1	0	0	0	0	NA	NA
PLRG1_NM_002669	1745	0.13	2	0	0	0	0	NA	NA
PLS3_NM_005032	2093	0.11	2	0	0	0	0	NA	NA
PLSCR3_NM_020360	1088	0.11	1	0	0	0	0	NA	NA
PLTP_NM_006227	1682	0.47	7	0	0	0	0	NA	NA
PLXNB1_NM_002673	6608	0.06	4	0	0	0	0	NA	NA
PLXNB2_NM_012401	5717	0.13	7	0	0	0	0	NA	NA
PLXND1_NM_015103	5978	0.03	2	0	0	0	0	NA	NA
PMF1_NM_001199654	824	0.16	1	0	0	0	0	NA	NA
PMPCA_NM_015160	1778	0.13	2	0	0	0	0	NA	NA
PNKD_NM_015488	1358	0.09	1	0	0	0	0	NA	NA
PNPLA3_NM_025225	1646	0.07	1	0	0	0	0	NA	NA
PNRC1_NM_006813	1184	0.3	3	0	0	0	0	NA	NA
POFUT1_NM_015352	1367	0.09	1	0	0	0	0	NA	NA
POGLUT1_NM_152305	1379	0.08	1	0	0	0	0	NA	NA
POLR1E_NM_022490	1460	0.08	1	0	0	0	0	NA	NA
POLR2A_NM_000937	6113	0.03	2	0.03	2	0	0	NA	NA
POLR2B_NM_000938	3725	0.06	2	0	0	0	0	NA	NA
POLR2E_NM_002695	833	0.16	1	0	0	0.16	1	NA	NA
POLR2I_NM_006233	578	0.26	1	0	0	0	0	NA	NA
POLR3B_NM_018082	3602	0.03	1	0	0	0	0	NA	NA
POMP_NM_015932	626	0.23	1	0	0	0.7	3	NA	NA
PON1_NM_000446	1268	1.78	19	0.19	2	0.19	2	NA	NA
PON2_NM_000305	1265	0.47	5	0	0	0	0	NA	NA
PON3_NM_000940	1265	0.66	9	0.38	4	0.28	3	NA	NA
POP7_NM_005837	623	0.24	1	0	0	0	0	NA	NA
POR_NM_000941	2243	0.59	13	0.05	1	0.1	2	NA	NA
POTEI_NM_001277406	3428	0.03	2	0	0	0.03	1	NA	NA
PPA1_NM_021129	1070	0.11	1	0.23	2	0.11	1	NA	NA
PPA2_NM_176869	1205	0.2	2	0	0	0	0	NA	NA
PPAP2A_NM_176895	1058	0.23	2	0.12	1	0	0	NA	NA
PPAP2B_NM_003713	1136	0.85	9	0.11	1	0	0	NA	NA
PPHLN1_NM_016488	1577	0.22	3	0	0	0	0	NA	NA
PPIAL4A_NM_001143883	695	0.4	2	0	0	0	0	NA	NA
PPIAL4G_NM_001123068	695	0.4	2	0	0	0	0	NA	NA
PPIA_NM_021130	698	2.01	13	0.2	1	0.8	4	NA	NA
PPIB_NM_000942	851	2.76	23	0	0	0.15	1	NA	NA
PPIC_NM_000943	839	0.16	1	0	0	0.16	1	NA	NA
PPIF_NM_005729	824	0.16	1	0.16	1	0	0	NA	NA
PPIG_NM_004792	2465	0.04	1	0	0	0	0	NA	NA
PPL_NM_002705	5471	0.02	1	0	0	0	0	NA	NA
PPM1G_NM_177983	1841	0.06	1	0	0	0	0	NA	NA
PPP1CA_NM_001008709	1226	0.19	2	0	0	0	0	NA	NA
PPP1CB_NM_002709	1184	0.3	3	0	0	0	0	NA	NA
PPP1CC_NM_001244974	1214	0.1	1	0	0	0	0	NA	NA
PPP1R12A_NM_002480	3293	0.03	1	0	0	0	0	NA	NA
PPP1R35_NM_145030	962	0.13	1	0	0	0	0	NA	NA
PPP1R3C_NM_005398	1154	0.1	1	0	0	0	0	NA	NA
PPP2CA_NM_002715	1130	0.11	1	0	0	0	0	NA	NA
PPP2R1A_NM_014225	1970	0.17	3	0.06	1	0	0	NA	NA
PPP2R1B_NM_181699	2204	0.05	1	0	0	0	0	NA	NA
PPP2R2A_NM_001177591	1574	0.07	1	0	0	0	0	NA	NA
PPP2R5C_NM_001161725	1868	0.06	1	0	0	0	0	NA	NA
PPP4C_NM_001303503	1124	0.11	1	0	0	0	0	NA	NA
PPP4R2_NM_174907	1454	0.08	1	0.08	1	0	0	NA	NA
PPP4R3B_NM_001122964	2750	0.08	2	0	0	0	0	NA	NA
PPP6R3_NM_001164160	2840	0.04	1	0	0	0	0	NA	NA
PPT1_NM_000310	1121	0.22	2	0	0	0.11	1	NA	NA
PRAP1_NM_145202	656	1.32	6	0.22	1	0.22	1	NA	NA
PRCP_NM_199418	1754	0.51	9	0.13	2	0.19	3	NA	NA
PRDX1_NM_002574	800	1.33	8	0.17	2	0	0	NA	NA
PRDX2_NM_005809	797	0.17	1	0.17	1	0	0	NA	NA
PRDX3_NM_006793	971	1.04	9	0	0	0	0	NA	NA
PRDX4_NM_006406	1016	1.1	9	0	0	0.12	2	NA	NA
PRDX6_NM_004905	875	0.89	6	0.15	1	0.3	2	NA	NA
PRELID1_NM_013237	860	0.15	1	0	0	0	0	NA	NA
PRELP_NM_002725	1349	0.09	1	0	0	0	0	NA	NA
PRG2_NM_001302927	869	0.15	1	0	0	0	0	NA	NA
PRG4_NM_005807	4415	1.12	54	0.07	3	0.45	20	NA	NA
PRKACA_NM_001304349	1484	0.08	1	0	0	0	0	NA	NA
PRKAG1_NM_001206709	1223	0.1	1	0	0	0	0	NA	NA
PRKAR1A_NM_212471	1346	0.26	3	0.17	2	0.17	2	NA	NA
PRKAR1B_NM_001164761	1346	0.09	1	0	0	0	0	NA	NA
PRKCA_NM_002737	2219	0.05	1	0	0	0	0	NA	NA
PRKCSH_NM_001289103	1808	0.56	10	0.06	1	0.25	4	NA	NA
PRKCZ_NM_002744	1979	0.06	1	0	0	0	0	NA	NA
PRKDC_NM_006904	12587	0.02	2	0	0	0	0	NA	NA
PRKG1_NM_006258	2261	0.05	1	0	0	0	0	NA	NA
PRKRA_NM_003690	1142	0.11	1	0	0	0	0	NA	NA
PRMT1_NM_001536	1316	0.09	1	0	0	0	0	NA	NA
PRMT2_NM_206962	1502	0.08	1	0	0	0	0	NA	NA
PROC_NM_000312	1586	1.3	20	0.07	1	0.22	3	NA	NA
PRODH2_NM_021232	1811	0.12	2	0	0	0	0	NA	NA
PROS1_NM_000313	2231	0.74	17	0.15	3	0.2	4	NA	NA
PROSC_NM_007198	1028	0.12	1	0	0	0	0	NA	NA
PROX1_NM_001270616	2414	0.09	2	0.05	1	0.05	1	NA	NA
PROZ_NM_001256134	1469	0.16	2	0	0	0.08	1	NA	NA
PRPF19_NM_014502	1715	0.13	2	0	0	0	0	NA	NA
PRPF4B_NM_003913	3224	0.03	1	0	0	0	0	NA	NA
PRR14_NM_024031	1958	0.06	1	0	0	0	0	NA	NA
PRRC1_NM_001286808	1589	0.07	1	0	0	0	0	NA	NA
PRRC2C_NM_015172	8654	0.01	1	0	0	0.01	1	NA	NA
PRRG1_NM_001173489	857	0.15	1	0	0	0	0	NA	NA
PRSS23_NM_007173	1595	0.14	2	0	0	0	0	NA	NA
PSAP_NM_001042465	1784	3.16	64	0.57	10	0.44	7	NA	NA
PSAT1_NM_058179	1313	0.09	1	0	0	0	0	NA	NA
PSEN1_NM_000021	1604	0.07	1	0	0	0	0	NA	NA
PSMA2_NM_002787	905	0.85	6	0	0	0.14	1	NA	NA
PSMA3_NM_002788	968	0.39	3	0	0	0	0	NA	NA
PSMA4_NM_002789	986	0.13	1	0.13	1	0.13	1	NA	NA
PSMA5_NM_002790	926	0.28	2	0.14	1	0	0	NA	NA
PSMA6_NM_002791	941	0.27	2	0	0	0.13	1	NA	NA
PSMA7_NM_002792	947	0.54	4	0	0	0	0	NA	NA
PSMB1_NM_002793	926	0.41	3	0	0	0	0	NA	NA
PSMB2_NM_002794	806	0.5	3	0.17	1	0	0	NA	NA
PSMB3_NM_002795	818	0.49	3	0	0	0	0	NA	NA
PSMB4_NM_002796	995	0.25	2	0.13	1	0	0	NA	NA
PSMB6_NM_002798	920	0.14	1	0.14	1	0	0	NA	NA
PSMB7_NM_002799	1034	0.24	2	0	0	0.12	1	NA	NA
PSMB8_NM_148919	1031	0.12	1	0.12	1	0	0	NA	NA
PSMB9_NM_002800	860	0.15	1	0	0	0	0	NA	NA
PSMC3_NM_002804	1520	0.15	2	0	0	0	0	NA	NA
PSMC5_NM_002805	1421	0.08	1	0	0	0.08	1	NA	NA
PSMC6_NM_002806	1412	0.08	1	0	0	0	0	NA	NA
PSMD13_NM_175932	1337	0.09	1	0	0	0.18	2	NA	NA
PSMD14_NM_005805	1133	0.11	1	0	0	0	0	NA	NA
PSMD1_NM_002807	3062	0.07	2	0	0	0	0	NA	NA
PSMD2_NM_002808	2927	0.07	2	0	0	0	0	NA	NA
PSMD4_NM_002810	1334	0.26	4	0	0	0	0	NA	NA
PSMD5_NM_005047	1715	0.07	1	0	0	0.07	1	NA	NA
PSMD7_NM_002811	1175	0.41	4	0.1	1	0.1	1	NA	NA
PSMD8_NM_002812	1253	0.09	1	0	0	0.09	1	NA	NA
PSMD9_NM_002813	872	0.15	1	0	0	0	0	NA	NA
PSME1_NM_176783	953	0.53	4	0	0	0	0	NA	NA
PSME3_NM_176863	1004	0.12	1	0	0	0	0	NA	NA
PSMF1_NM_006814	1016	0.25	2	0	0	0.12	1	NA	NA
PSMG1_NM_003720	1067	0.12	1	0	0	0.12	1	NA	NA
PSTPIP2_NM_024430	1205	0.1	1	0.1	1	0	0	NA	NA
PTBP1_NM_002819	1874	0.18	3	0	0	0	0	NA	NA
PTBP3_NM_001244898	1877	0.12	2	0	0	0	0	NA	NA
PTCD3_NM_017952	2270	0.05	1	0	0	0	0	NA	NA
PTDSS1_NM_014754	1622	0.07	1	0	0	0	0	NA	NA
PTDSS2_NM_030783	1664	0.07	1	0	0	0	0	NA	NA
PTER_NM_001001484	1250	0.1	1	0	0	0	0	NA	NA
PTGDS_NM_000954	773	0.17	1	0	0	0	0	NA	NA
PTGES3_NM_001282604	695	0.4	2	0	0	0.2	1	NA	NA
PTGR1_NM_001146108	1190	0.3	3	0.2	3	0.1	1	NA	NA
PTGR2_NM_152444	1256	0.09	1	0	0	0	0	NA	NA
PTK2_NM_005607	3425	0.03	1	0	0	0	0	NA	NA
PTMA_NM_001099285	536	0.6	2	0.3	1	0	0	NA	NA
PTMS_NM_002824	509	1.29	4	0.32	1	0.65	2	NA	NA
PTP4A1_NM_003463	722	0.19	1	0	0	0	0	NA	NA
PTPN11_NM_002834	1982	0.06	1	0	0	0	0	NA	NA
PTPN6_NM_080549	2075	0.05	1	0	0	0	0	NA	NA
PTPN9_NM_002833	1982	0.06	1	0	0	0	0	NA	NA
PTPRA_NM_002836	2609	0.04	1	0	0	0	0	NA	NA
PTPRB_NM_001109754	6848	0.03	2	0	0	0	0	NA	NA
PTPRC_NM_002838	4121	0.03	1	0	0	0	0	NA	NA
PTPRF_NM_002840	5924	0.1	6	0	0	0.03	2	NA	NA
PTPRG_NM_002841	4538	0.05	2	0	0	0	0	NA	NA
PTPRJ_NM_002843	4214	0.02	1	0	0	0	0	NA	NA
PTPRK_NM_001291981	4589	0.02	1	0	0	0	0	NA	NA
PTPRS_NM_002850	6047	0.02	1	0	0	0	0	NA	NA
PTRH2_NM_001015509	743	0.18	1	0	0	0	0	NA	NA
PTTG1IP_NM_004339	743	0.55	3	0	0	0	0	NA	NA
PUF60_NM_078480	1880	0.06	1	0	0	0.12	2	NA	NA
PUM1_NM_001020658	3767	0.06	2	0	0	0.03	1	NA	NA
PUS3_NM_031307	1646	0.07	1	0	0	0	0	NA	NA
PVRL2_NM_001042724	1817	0.12	2	0.06	1	0	0	NA	NA
PXDN_NM_012293	4640	0.05	2	0	0	0	0	NA	NA
PXMP2_NM_018663	788	0.51	3	0.17	1	0	0	NA	NA
PXMP4_NM_007238	839	0.16	1	0	0	0	0	NA	NA
PYGL_NM_002863	2744	0.08	2	0.04	1	0	0	NA	NA
PZP_NM_002864	4649	0.02	1	0	0	0	0	NA	NA
QARS_NM_005051	2528	0.13	3	0	0	0	0	NA	NA
QDPR_NM_000320	935	0.41	3	0	0	0	0	NA	NA
QKI_NM_006775	1226	0.1	1	0	0	0	0	NA	NA
QPCT_NM_012413	1286	0.09	1	0	0	0	0	NA	NA
QPRT_NM_014298	1094	0.22	2	0	0	0	0	NA	NA
QSOX1_NM_002826	2444	0.09	2	0.04	1	0	0	NA	NA
R3HDM2_NM_014925	3131	0.03	1	0	0	0	0	NA	NA
RAB10_NM_016131	803	0.5	3	0	0	0	0	NA	NA
RAB11A_NM_004663	851	0.31	2	0	0	0	0	NA	NA
RAB11B_NM_004218	857	0.15	1	0	0	0	0	NA	NA
RAB13_NM_002870	812	0.33	2	0	0	0	0	NA	NA
RAB14_NM_016322	848	0.46	3	0	0	0	0	NA	NA
RAB1A_NM_004161	818	0.16	1	0	0	0	0	NA	NA
RAB1B_NM_030981	806	0.17	1	0	0	0	0	NA	NA
RAB2A_NM_002865	839	0.31	2	0	0	0	0	NA	NA
RAB43_NM_198490	839	0.16	1	0	0	0	0	NA	NA
RAB5C_NM_001252039	950	0.13	1	0.13	1	0	0	NA	NA
RAB6A_NM_002869	827	0.16	1	0	0	0	0	NA	NA
RAB7A_NM_004637	824	0.16	1	0	0	0.16	1	NA	NA
RAB8A_NM_005370	824	0.16	1	0	0	0	0	NA	NA
RABAC1_NM_006423	758	0.36	2	0.18	1	0	0	NA	NA
RABEPK_NM_005833	1319	0.09	1	0	0	0	0	NA	NA
RABGAP1_NM_012197	3410	0.03	1	0	0	0	0	NA	NA
RABIF_NM_002871	572	0.27	1	0	0	0	0	NA	NA
RAC1_NM_018890	836	0.31	2	0	0	0	0	NA	NA
RAD23A_NM_005053	1292	0.18	2	0	0	0	0	NA	NA
RAD23B_NM_002874	1430	0.41	5	0	0	0.08	1	NA	NA
RAD50_NM_005732	4139	0.03	1	0	0	0	0	NA	NA
RALBP1_NM_006788	2168	0.05	1	0	0	0	0	NA	NA
RAMP1_NM_005855	647	0.45	2	0	0	0	0	NA	NA
RAMP2_NM_005854	728	0.19	1	0	0	0	0	NA	NA
RANBP1_NM_001278639	1037	0.36	3	0	0	0	0	NA	NA
RANBP6_NM_012416	3518	0.03	1	0	0	0	0	NA	NA
RANGAP1_NM_001278651	1964	0.06	1	0	0	0.06	1	NA	NA
RAN_NM_006325	851	0.46	3	0	0	0	0	NA	NA
RAP1B_NM_015646	755	0.36	2	0	0	0	0	NA	NA
RAPGEF4_NM_007023	3236	0.07	2	0	0	0	0	NA	NA
RAPH1_NM_213589	3953	0.08	3	0	0	0	0	NA	NA
RARRES1_NM_206963	1085	0.23	2	0	0	0	0	NA	NA
RARRES2_NM_002889	692	3.66	26	1.02	5	0.61	3	NA	NA
RARRES3_NM_004585	695	0.2	1	0	0	0	0	NA	NA
RARS2_NM_020320	1937	0.06	1	0	0	0	0	NA	NA
RASD1_NM_016084	1046	0.12	1	0	0	0	0	NA	NA
RASEF_NM_152573	2423	0.04	1	0	0	0	0	NA	NA
RASGEF1B_NM_152545	1622	0.07	1	0	0	0	0	NA	NA
RBBP7_NM_001198719	1610	0.07	1	0	0	0	0	NA	NA
RBBP9_NM_006606	761	0.18	1	0	0	0	0	NA	NA
RBFA_NM_024805	1232	0.1	1	0	0	0	0	NA	NA
RBL2_NM_005611	3620	0.03	1	0	0	0	0	NA	NA
RBM10_NM_001204468	3188	0.07	2	0	0	0.03	1	NA	NA
RBM17_NM_001145547	1406	0.08	1	0	0	0	0	NA	NA
RBM18_NM_033117	773	0.17	1	0	0	0	0	NA	NA
RBM39_NM_184234	1793	0.13	2	0	0	0	0	NA	NA
RBM3_NM_006743	674	0.21	1	0	0	0	0	NA	NA
RBM47_NM_001098634	1982	0.06	1	0	0	0	0	NA	NA
RBM4B_NM_031492	1280	0.09	1	0	0	0	0	NA	NA
RBM8A_NM_005105	725	0.38	2	0.38	2	0	0	NA	NA
RBP1_NM_002899	794	0.17	1	0	0	0	0	NA	NA
RBP4_NM_006744	806	15.35	283	3.47	28	3.3	30	NA	NA
RBP5_NM_031491	608	0.74	3	0.74	3	0	0	NA	NA
RBX1_NM_014248	527	0.31	1	0	0	0	0	NA	NA
RCHY1_NM_015436	986	0.13	1	0	0	0	0	NA	NA
RCN1_NM_002901	1196	0.3	3	0	0	0	0	NA	NA
RDH11_NM_016026	1157	0.84	9	0	0	0	0	NA	NA
RDH16_NM_003708	1154	2.2	27	0.31	3	0.52	5	NA	NA
RDX_NM_001260492	2015	0.33	6	0	0	0.11	2	NA	NA
RECK_NM_021111	3116	0.03	1	0	0	0	0	NA	NA
RECQL5_NM_004259	3176	0.03	1	0	0	0	0	NA	NA
RECQL_NM_002907	2150	0.05	1	0	0	0	0	NA	NA
REEP5_NM_005669	770	1.23	7	0	0	0	0	NA	NA
REEP6_NM_138393	755	1.26	8	0.18	1	0.18	1	NA	NA
RELN_NM_005045	10583	0.08	8	0.01	1	0.01	1	NA	NA
REL_NM_002908	2060	0.05	1	0	0	0	0	NA	NA
REPIN1_NM_001099695	2075	0.05	1	0	0	0	0	NA	NA
RER1_NM_007033	791	0.17	1	0	0	0	0	NA	NA
RETSAT_NM_017750	2033	0.27	5	0	0	0.11	2	NA	NA
RFC5_NM_007370	1223	0.1	1	0	0	0	0	NA	NA
RFNG_NM_002917	1196	0.2	3	0	0	0	0	NA	NA
RFTN1_NM_015150	1937	0.06	1	0	0	0	0	NA	NA
RFWD2_NM_022457	2396	0.05	1	0	0	0	0	NA	NA
RFWD3_NM_018124	2525	0.04	1	0	0	0	0	NA	NA
RFX5_NM_000449	2051	0.05	1	0	0	0	0	NA	NA
RGN_NM_152869	1100	0.22	2	0	0	0	0	NA	NA
RGPD3_NM_001144013	5477	0.02	1	0	0	0	0	NA	NA
RHBDD1_NM_001167608	1148	0.11	1	0	0	0	0	NA	NA
RHBDF2_NM_024599	2771	0.04	1	0	0	0	0	NA	NA
RHOA_NM_001664	782	0.86	5	0	0	0.17	1	NA	NA
RHOBTB3_NM_014899	2036	0.05	1	0	0	0	0	NA	NA
RHOB_NM_004040	791	0.68	4	0	0	0	0	NA	NA
RHOC_NM_175744	782	0.17	1	0.17	1	0	0	NA	NA
RHOG_NM_001665	776	0.17	1	0	0	0	0	NA	NA
RHOT1_NM_001033568	2276	0.05	1	0	0	0	0	NA	NA
RHOU_NM_021205	977	0.13	1	0	0	0	0	NA	NA
RIPK4_NM_020639	2555	0.04	1	0	0	0	0	NA	NA
RLIM_NM_183353	2075	0.05	1	0	0	0	0	NA	NA
RMDN1_NM_016033	1145	0.21	2	0	0	0	0	NA	NA
RMDN3_NM_018145	1613	0.14	2	0	0	0	0	NA	NA
RMND5A_NM_022780	1376	0.09	1	0	0	0	0	NA	NA
RNASE1_NM_198235	671	0.64	3	0.42	2	0	0	NA	NA
RNASE4_NM_001282192	644	0.68	3	0.45	3	0.23	1	NA	NA
RNASEH2A_NM_006397	1100	0.11	1	0	0	0	0	NA	NA
RNASEH2C_NM_032193	695	0.2	1	0	0	0	0	NA	NA
RNASET2_NM_003730	971	0.13	1	0	0	0	0	NA	NA
RND1_NM_014470	899	0.14	1	0	0	0	0	NA	NA
RNF111_NM_001270528	3188	0.03	1	0	0	0	0	NA	NA
RNF114_NM_018683	887	0.15	1	0	0	0	0	NA	NA
RNF126_NM_194460	1136	0.11	1	0	0	0	0	NA	NA
RNF128_NM_194463	1487	0.08	1	0	0	0	0	NA	NA
RNF130_NM_018434	1460	0.48	6	0.08	1	0.08	1	NA	NA
RNF145_NM_001199380	2282	0.05	1	0	0	0	0	NA	NA
RNF187_NM_001010858	908	0.14	1	0	0	0	0	NA	NA
RNF20_NM_019592	3128	0.03	1	0	0	0.03	1	NA	NA
RNF213_NM_001256071	15824	0.01	1	0.01	1	0.01	1	NA	NA
RNF4_NM_001185009	773	0.17	1	0	0	0	0	NA	NA
ROBO4_NM_019055	3224	0.03	1	0	0	0	0	NA	NA
ROCK1_NM_005406	4265	0.02	1	0	0	0	0	NA	NA
RORA_NM_134260	1871	0.06	1	0	0	0	0	NA	NA
RPA3_NM_002947	566	0.55	2	0	0	0	0	NA	NA
RPL10A_NM_007104	854	0.61	4	0.15	1	0	0	NA	NA
RPL10L_NM_080746	845	0.31	2	0	0	0.31	2	NA	NA
RPL11_NM_000975	737	0.56	3	0.19	1	0.19	1	NA	NA
RPL12_NM_000976	698	1	5	0.4	2	0.2	1	NA	NA
RPL13A_NM_012423	812	0.49	3	0	0	0.16	1	NA	NA
RPL13_NM_033251	836	0.47	4	0.16	1	0	0	NA	NA
RPL14_NM_001034996	848	0.15	1	0	0	0.15	1	NA	NA
RPL15_NM_001253379	815	0.98	7	0.49	3	0.16	1	NA	NA
RPL17-C18orf32_NM_001199355	887	0.15	1	0	0	0.15	1	NA	NA
RPL17_NM_000985	755	0.18	1	0	0	0	0	NA	NA
RPL18A_NM_000980	731	0.38	4	0	0	0.19	1	NA	NA
RPL18_NM_000979	767	0.53	3	0	0	0.35	2	NA	NA
RPL19_NM_000981	791	0.34	3	0	0	0	0	NA	NA
RPL22_NM_000983	587	0.26	2	0	0	0	0	NA	NA
RPL23A_NM_000984	671	0.64	3	0.21	1	0	0	NA	NA
RPL23_NM_000978	623	0.47	2	0	0	0.24	1	NA	NA
RPL24_NM_000986	674	0.42	2	0.42	2	0.21	1	NA	NA
RPL26_NM_000987	638	0.46	2	0	0	0	0	NA	NA
RPL27A_NM_000990	647	0.45	2	0	0	0	0	NA	NA
RPL27_NM_000988	611	0.73	5	0	0	0.24	1	NA	NA
RPL28_NM_001136135	710	0.59	3	0.2	1	0.2	1	NA	NA
RPL30_NM_000989	548	1.44	5	0	0	0	0	NA	NA
RPL31_NM_001098577	587	0.78	3	0	0	0.26	1	NA	NA
RPL32_NM_001007074	608	1.23	6	0.74	3	0.25	1	NA	NA
RPL34_NM_033625	554	0.56	3	0.85	3	0.28	1	NA	NA
RPL35_NM_007209	572	0.81	4	0	0	0	0	NA	NA
RPL36AL_NM_001001	521	0.62	2	0	0	0	0	NA	NA
RPL36_NM_015414	518	0.94	3	0	0	0	0	NA	NA
RPL37A_NM_000998	479	0.72	2	0	0	0.36	2	NA	NA
RPL37_NM_000997	494	1.36	4	0	0	0	0	NA	NA
RPL38_NM_000999	413	1.41	4	0	0	0	0	NA	NA
RPL39_NM_001000	356	4.49	7	0	0	0.64	1	NA	NA
RPL3_NM_000967	1412	0.5	7	0	0	0	0	NA	NA
RPL41_NM_001035267	278	2.56	3	0	0	1.28	1	NA	NA
RPL4_NM_000968	1484	0.16	2	0.08	1	0	0	NA	NA
RPL5_NM_000969	1094	0.89	9	0	0	0	0	NA	NA
RPL6_NM_001024662	1067	0.81	8	0	0	0	0	NA	NA
RPL7A_NM_000972	1001	0.25	2	0	0	0.25	2	NA	NA
